Date,SHEL,CVX,BP,XOM,XEL,TSLA,IBDRY,JKS
2018-07-12 00:00:00-04:00,56.49825668,101.6660538,34.99227524,64.88105774,41.23380661,21.11400032,26.45368385,13.85000038
2018-07-13 00:00:00-04:00,56.93748093,101.4860611,35.00771713,65.36753082,41.17151642,21.25799942,26.37761879,14.11999989
2018-07-14 00:00:00-04:00,56.93748093,101.4860611,35.00771713,65.36753082,41.17151642,21.25799942,26.37761879,14.11999989
2018-07-15 00:00:00-04:00,56.93748093,101.4860611,35.00771713,65.36753082,41.17151642,21.25799942,26.37761879,14.11999989
2018-07-16 00:00:00-04:00,56.18103027,100.6188049,34.4290123,64.72412109,40.99355698,20.67333221,26.53820038,14.05000019
2018-07-17 00:00:00-04:00,55.9370079,99.7433548,34.28240967,64.58288574,40.80669403,21.5126667,26.37761879,13.78999996
2018-07-18 00:00:00-04:00,56.04275894,99.43245697,34.14351654,64.51226807,40.59314346,21.59000015,26.45368385,13.68999958
2018-07-19 00:00:00-04:00,56.26237106,99.54698181,34.29011917,64.34751129,40.85118866,21.34866714,26.29310226,13.67000008
2018-07-20 00:00:00-04:00,56.55519485,100.0378876,34.36728287,63.86888504,40.60204697,20.90533257,26.53820038,13.31000042
2018-07-21 00:00:00-04:00,56.55519485,100.0378876,34.36728287,63.86888504,40.60204697,20.90533257,26.53820038,13.31000042
2018-07-22 00:00:00-04:00,56.55519485,100.0378876,34.36728287,63.86888504,40.60204697,20.90533257,26.53820038,13.31000042
2018-07-23 00:00:00-04:00,56.44946289,99.26880646,34.14351654,63.86888504,40.29059982,20.21333313,26.55510712,12.97999954
2018-07-24 00:00:00-04:00,57.10829544,101.3305969,34.58333588,65.13213348,40.5219574,19.82866669,26.16632843,13.77000046
2018-07-25 00:00:00-04:00,57.21403503,102.1896973,34.75307465,65.58720398,40.65542603,20.5826664,26.14942551,14.26000023
2018-07-26 00:00:00-04:00,55.11549759,101.4124222,34.35956955,66.097229,41.71430588,20.44333267,25.86207008,13.92000008
2018-07-27 00:00:00-04:00,55.33509827,103.0651169,34.3441391,64.27689362,41.45625305,19.81200027,26.07335854,13.84000015
2018-07-28 00:00:00-04:00,55.33509827,103.0651169,34.3441391,64.27689362,41.45625305,19.81200027,26.07335854,13.84000015
2018-07-29 00:00:00-04:00,55.33509827,103.0651169,34.3441391,64.27689362,41.45625305,19.81200027,26.07335854,13.84000015
2018-07-30 00:00:00-04:00,55.51404953,104.586937,34.2669754,64.13565063,41.18931198,19.34466743,26.15787697,13.44999981
2018-07-31 00:00:00-04:00,55.61166,103.3105774,34.79166031,63.95519638,41.6965065,19.87599945,26.25084496,13.86999989
2018-08-01 00:00:00-04:00,54.92026901,102.5905914,34.35956955,63.07639694,41.27828979,20.05599976,25.93813324,13.90999985
2018-08-02 00:00:00-04:00,53.79778671,101.2569809,33.77314377,62.69979477,41.46515656,23.30266762,25.86207008,14.14999962
2018-08-03 00:00:00-04:00,53.94420242,101.4942474,33.92746735,62.92732239,41.98124695,23.21133232,25.81980896,13.93000031
2018-08-04 00:00:00-04:00,53.94420242,101.4942474,33.92746735,62.92732239,41.98124695,23.21133232,25.81980896,13.93000031
2018-08-05 00:00:00-04:00,53.94420242,101.4942474,33.92746735,62.92732239,41.98124695,23.21133232,25.81980896,13.93000031
2018-08-06 00:00:00-04:00,53.83846283,101.6987839,34.05092621,62.91162872,42.07022476,22.79933357,25.62542343,14.25
2018-08-07 00:00:00-04:00,54.41596985,102.4187851,34.50616455,63.76686096,41.99905014,25.30466652,25.69303513,14.88000011
2018-08-08 00:00:00-04:00,54.68438339,101.3551331,34.43672943,63.34318161,42.10581589,24.68933296,25.82826424,15.32999992
2018-08-09 00:00:00-04:00,54.22243118,100.250618,34.05726624,63.02148056,42.39056015,23.49666786,25.51554871,15.89000034
2018-08-10 00:00:00-04:00,53.51299286,100.9133224,33.63478088,62.95805359,42.29267883,23.69933319,25.05916214,15.84000015
2018-08-11 00:00:00-04:00,53.51299286,100.9133224,33.63478088,62.95805359,42.29267883,23.69933319,25.05916214,15.84000015
2018-08-12 00:00:00-04:00,53.51299286,100.9133224,33.63478088,62.95805359,42.29267883,23.69933319,25.05916214,15.84000015
2018-08-13 00:00:00-04:00,52.89430237,100.1769867,33.3922348,62.27632904,42.29267883,23.7606678,25.0676136,13.89999962
2018-08-14 00:00:00-04:00,52.5395813,100.2915421,33.33746719,62.07813644,42.23040009,23.1760006,25.22819519,12.81000042
2018-08-15 00:00:00-04:00,51.33518219,96.49523926,32.49249268,60.99211502,42.62191772,22.57933235,24.8647728,12.39999962
2018-08-16 00:00:00-04:00,51.86314392,97.1890564,32.64115143,61.83240509,42.86215973,22.36333275,25.00844955,12.90999985
2018-08-17 00:00:00-04:00,52.12712479,97.30470276,32.78979492,62.03849792,42.96893692,20.36666679,25.18593407,12.22999954
2018-08-18 00:00:00-04:00,52.12712479,97.30470276,32.78979492,62.03849792,42.96893692,20.36666679,25.18593407,12.22999954
2018-08-19 00:00:00-04:00,52.12712479,97.30470276,32.78979492,62.03849792,42.96893692,20.36666679,25.18593407,12.22999954
2018-08-20 00:00:00-04:00,52.69632339,97.26341248,33.15752792,62.47450256,42.91554642,20.56266785,25.13522339,12.31999969
2018-08-21 00:00:00-04:00,53.02629089,97.42035675,33.22011566,62.49036026,42.63970947,21.45999908,25.38877678,12.48999977
2018-08-22 00:00:00-04:00,53.64497375,98.22984314,33.62696075,63.38613129,42.20370102,21.44266701,25.43103409,12.35999966
2018-08-23 00:00:00-04:00,53.52124405,97.55251312,33.59565735,62.68853378,42.43504715,21.34000015,25.22819519,12.13000011
2018-08-24 00:00:00-04:00,54.12344742,98.30417633,33.97120285,63.11662292,42.66641235,21.52133369,25.48174477,13.11999989
2018-08-25 00:00:00-04:00,54.12344742,98.30417633,33.97120285,63.11662292,42.66641235,21.52133369,25.48174477,13.11999989
2018-08-26 00:00:00-04:00,54.12344742,98.30417633,33.97120285,63.11662292,42.66641235,21.52133369,25.48174477,13.11999989
2018-08-27 00:00:00-04:00,54.48641205,99.41104126,34.32328415,63.73493576,42.27487564,21.28466606,25.62542343,13.35999966
2018-08-28 00:00:00-04:00,54.23892975,99.00629425,33.84602356,63.63980103,42.32827759,20.79066658,25.61697006,13.22999954
2018-08-29 00:00:00-04:00,54.66788864,99.30365753,33.94773483,64.09959412,42.74648666,20.33399963,25.77755165,13.59000015
2018-08-30 00:00:00-04:00,54.70914459,98.96498108,34.0963974,63.82212448,43.01342392,20.20999908,25.4732914,12.97000027
2018-08-31 00:00:00-04:00,53.80997086,97.84986115,33.54872894,63.55260468,42.75538635,20.11066628,25.09296799,13.13000011
2018-09-01 00:00:00-04:00,53.80997086,97.84986115,33.54872894,63.55260468,42.75538635,20.11066628,25.09296799,13.13000011
2018-09-02 00:00:00-04:00,53.80997086,97.84986115,33.54872894,63.55260468,42.75538635,20.11066628,25.09296799,13.13000011
2018-09-03 00:00:00-04:00,53.80997086,97.84986115,33.54872894,63.55260468,42.75538635,20.11066628,25.09296799,13.13000011
2018-09-04 00:00:00-04:00,53.8347168,98.18852997,33.42354202,63.64772415,43.15579987,19.26333237,25.00844955,13.18000031
2018-09-05 00:00:00-04:00,53.61198044,98.22984314,33.47047424,64.49594879,43.84985352,18.7159996,24.94083786,12.93000031
2018-09-06 00:00:00-04:00,52.53134155,95.18183899,33.02451706,63.78250122,43.85874557,18.72999954,24.7295475,12.31999969
2018-09-07 00:00:00-04:00,52.26735306,94.66145325,32.88368988,64.86852264,43.30706406,17.54933357,24.31541443,12.31000042
2018-09-08 00:00:00-04:00,52.26735306,94.66145325,32.88368988,64.86852264,43.30706406,17.54933357,24.31541443,12.31000042
2018-09-09 00:00:00-04:00,52.26735306,94.66145325,32.88368988,64.86852264,43.30706406,17.54933357,24.31541443,12.31000042
2018-09-10 00:00:00-04:00,51.93738937,94.56233215,32.93063736,64.77338409,43.60960007,19.03333282,24.70419121,12.18999958
2018-09-11 00:00:00-04:00,52.72930527,95.00837708,33.36876297,65.68503571,43.35155106,18.6293335,24.75489998,12.48999977
2018-09-12 00:00:00-04:00,53.10053635,95.64440155,33.72867203,65.89907074,43.23587799,19.36933327,24.51825714,12.84000015
2018-09-13 00:00:00-04:00,53.38925552,96.06567383,33.97120285,65.25695801,43.45111465,19.29733276,24.67038536,12.38000011
2018-09-14 00:00:00-04:00,53.19127655,96.9577713,33.84602356,65.73259735,43.40627289,19.68000031,24.57741737,12.42000008
2018-09-15 00:00:00-04:00,53.19127655,96.9577713,33.84602356,65.73259735,43.40627289,19.68000031,24.57741737,12.42000008
2018-09-16 00:00:00-04:00,53.19127655,96.9577713,33.84602356,65.73259735,43.40627289,19.68000031,24.57741737,12.42000008
2018-09-17 00:00:00-04:00,53.43875504,97.06517029,33.83037949,66.1210556,43.39731598,19.65600014,24.890131,12.14999962
2018-09-18 00:00:00-04:00,54.46165085,97.57727814,34.08073425,66.29544067,43.15517044,18.99733353,25.10141945,12.44999981
2018-09-19 00:00:00-04:00,54.65964508,98.7171936,34.40934372,67.08816528,42.32111359,19.93466759,25.04225731,12.64999962
2018-09-20 00:00:00-04:00,55.12159348,98.64285278,34.87095642,67.23876953,42.46461105,19.88866615,25.69303513,12.46000004
2018-09-21 00:00:00-04:00,55.50106049,100.0553284,34.94919205,67.51621246,42.590168,19.94000053,25.69303513,12.35999966
2018-09-22 00:00:00-04:00,55.50106049,100.0553284,34.94919205,67.51621246,42.590168,19.94000053,25.69303513,12.35999966
2018-09-23 00:00:00-04:00,55.50106049,100.0553284,34.94919205,67.51621246,42.590168,19.94000053,25.69303513,12.35999966
2018-09-24 00:00:00-04:00,56.23524857,101.2860947,35.37950516,68.64981842,42.18659973,19.97866631,25.26200104,12.02999973
2018-09-25 00:00:00-04:00,57.41489792,101.9056244,36.24012375,68.57054138,41.80096054,20.06599998,25.04225731,11.77000046
2018-09-26 00:00:00-04:00,56.83745193,100.7326736,36.1931839,67.99977875,41.31668091,20.63866615,25.28735542,11.72000027
2018-09-27 00:00:00-04:00,56.70545959,101.1622009,36.67043304,67.99184418,41.77406311,20.50133324,25.16903496,11.39000034
2018-09-28 00:00:00-04:00,56.210495,101.005249,36.06800079,67.39730835,42.33905411,17.65133286,24.82251549,10.77000046
2018-09-29 00:00:00-04:00,56.210495,101.005249,36.06800079,67.39730835,42.33905411,17.65133286,24.82251549,10.77000046
2018-09-30 00:00:00-04:00,56.210495,101.005249,36.06800079,67.39730835,42.33905411,17.65133286,24.82251549,10.77000046
2018-10-01 00:00:00-04:00,57.18391037,102.7481461,36.59220123,68.02357483,42.25833511,20.71333313,24.79715919,10.67000008
2018-10-02 00:00:00-04:00,56.97769165,103.037262,36.62349319,68.53881073,42.82334137,20.06800079,24.890131,10.81999969
2018-10-03 00:00:00-04:00,57.31591034,103.5080719,36.764328,68.29308319,42.27627945,19.65333366,24.95774269,10.81000042
2018-10-04 00:00:00-04:00,57.10968399,103.210701,36.59220123,67.84123993,42.55429459,18.78866768,24.70419121,10.43999958
2018-10-05 00:00:00-04:00,56.38373566,103.5245895,36.38095474,67.65097809,43.37936401,17.46333313,24.63657951,9.619999886
2018-10-06 00:00:00-04:00,56.38373566,103.5245895,36.38095474,67.65097809,43.37936401,17.46333313,24.63657951,9.619999886
2018-10-07 00:00:00-04:00,56.38373566,103.5245895,36.38095474,67.65097809,43.37936401,17.46333313,24.63657951,9.619999886
2018-10-08 00:00:00-04:00,55.83104324,103.1198502,35.84111023,68.27722931,43.74707413,16.70400047,24.76335526,9.68999958
2018-10-09 00:00:00-04:00,56.35073853,104.7553711,35.99758148,68.57846832,43.95334244,17.52000046,24.71264458,9.850000381
2018-10-10 00:00:00-04:00,55.21234131,101.269577,35.32474136,67.00095367,43.80088043,17.12533379,24.459095,9.210000038
2018-10-11 00:00:00-04:00,53.96670151,97.8250885,34.52670288,64.68619537,42.70675659,16.81533241,24.19709206,8.960000038
2018-10-12 00:00:00-04:00,53.8347168,97.27993774,34.85529709,64.51178741,42.73365402,17.25200081,23.55476761,9.050000191
2018-10-13 00:00:00-04:00,53.8347168,97.27993774,34.85529709,64.51178741,42.73365402,17.25200081,23.55476761,9.050000191
2018-10-14 00:00:00-04:00,53.8347168,97.27993774,34.85529709,64.51178741,42.73365402,17.25200081,23.55476761,9.050000191
2018-10-15 00:00:00-04:00,53.95846176,96.59433746,34.816185,64.06787872,42.72468948,17.30599976,23.63928413,9.5
2018-10-16 00:00:00-04:00,54.4451561,97.06517029,34.97266388,64.36911774,43.2896843,18.43933296,24.34922409,9.699999809
2018-10-17 00:00:00-04:00,53.76047134,96.88344574,34.69882584,64.60692596,43.26279068,18.1186676,24.04496384,9.380000114
2018-10-18 00:00:00-04:00,53.37275314,97.03211975,34.31545258,64.88438416,43.3524704,17.59399986,23.54631615,9.220000267
2018-10-19 00:00:00-04:00,54.05744171,97.58556366,34.42499542,64.97951508,44.06095886,17.33333206,24.38303185,9
2018-10-20 00:00:00-04:00,54.05744171,97.58556366,34.42499542,64.97951508,44.06095886,17.33333206,24.38303185,9
2018-10-21 00:00:00-04:00,54.05744171,97.58556366,34.42499542,64.97951508,44.06095886,17.33333206,24.38303185,9
2018-10-22 00:00:00-04:00,53.53774261,96.81735229,33.75214005,64.3294754,43.82778168,17.39666748,24.2562561,8.649999619
2018-10-23 00:00:00-04:00,52.06111908,93.67024994,33.09493256,63.29101563,43.84571838,19.60933304,24.58586884,8.199999809
2018-10-24 00:00:00-04:00,50.60924911,91.03525543,32.07000732,61.53116608,45.07437134,19.23333359,24.23935127,7.840000153
2018-10-25 00:00:00-04:00,51.0959549,92.16687775,32.53944016,62.07813644,44.33001328,20.99066734,24.3914814,8.050000191
2018-10-26 00:00:00-04:00,51.07120132,92.12557983,32.15606689,61.45983124,43.50492477,22.05999947,24.21399689,7.519999981
2018-10-27 00:00:00-04:00,51.07120132,92.12557983,32.15606689,61.45983124,43.50492477,22.05999947,24.21399689,7.519999981
2018-10-28 00:00:00-04:00,51.07120132,92.12557983,32.15606689,61.45983124,43.50492477,22.05999947,24.21399689,7.519999981
2018-10-29 00:00:00-04:00,50.5267601,89.97793579,32.1013031,61.07931519,44.31206894,22.32333374,24.07031822,7.260000229
2018-10-30 00:00:00-04:00,51.623909,91.56389618,33.02451706,62.45072556,44.56318283,21.99333382,24.33231926,7.639999866
2018-10-31 00:00:00-04:00,52.12712479,92.22471619,33.93208694,63.16417313,43.95334244,22.48800087,23.87593079,8.06000042
2018-11-01 00:00:00-04:00,52.07762146,91.82820892,33.36876297,63.94896317,43.46905899,22.95199966,24.33231926,8.710000038
2018-11-02 00:00:00-04:00,51.35168076,94.76883698,32.5472641,64.96366119,42.79644012,23.09399986,24.28161049,8.970000267
2018-11-03 00:00:00-04:00,51.35168076,94.76883698,32.5472641,64.96366119,42.79644012,23.09399986,24.28161049,8.970000267
2018-11-04 00:00:00-04:00,51.35168076,94.76883698,32.5472641,64.96366119,42.79644012,23.09399986,24.28161049,8.970000267
2018-11-05 00:00:00-05:00,52.29210281,98.24636078,33.33746719,64.71792603,43.40627289,22.76000023,24.31541443,10.48999977
2018-11-06 00:00:00-05:00,52.34160233,98.21334076,33.37659454,64.99536896,44.06992722,22.7373333,24.87322617,9.609999657
2018-11-07 00:00:00-05:00,52.89430237,99.84057617,33.72867203,65.8197937,44.39277649,23.21066666,25.11832428,9.569999695
2018-11-08 00:00:00-05:00,51.78064728,98.59329987,32.75637817,64.77338409,44.24032974,23.42666626,24.95774269,9.100000381
2018-11-09 00:00:00-05:00,51.97038651,98.7171936,32.73256683,64.75737762,45.14610672,23.36733246,25.1774826,8.989999771
2018-11-10 00:00:00-05:00,51.97038651,98.7171936,32.73256683,64.75737762,45.14610672,23.36733246,25.1774826,8.989999771
2018-11-11 00:00:00-05:00,51.97038651,98.7171936,32.73256683,64.75737762,45.14610672,23.36733246,25.1774826,8.989999771
2018-11-12 00:00:00-05:00,51.27744293,96.96603394,32.43888855,63.92459106,45.83666992,22.08533287,24.82251549,8.930000305
2018-11-13 00:00:00-05:00,50.08955765,95.28096008,31.59755898,62.45920181,46.07880402,22.58200073,25.09296799,8.380000114
2018-11-14 00:00:00-05:00,50.60100174,95.58660126,32.01028442,61.97074127,45.88150787,22.93333244,25.65077782,8.640000343
2018-11-15 00:00:00-05:00,51.65658569,97.54668427,32.6690712,62.61135864,46.06984329,23.22933388,25.81980896,9.079999924
2018-11-16 00:00:00-05:00,51.95817947,99.306633,32.41508484,63.22792816,45.79182816,23.6206665,25.82826424,9.279999733
2018-11-17 00:00:00-05:00,51.95817947,99.306633,32.41508484,63.22792816,45.79182816,23.6206665,25.82826424,9.279999733
2018-11-18 00:00:00-05:00,51.95817947,99.306633,32.41508484,63.22792816,45.79182816,23.6206665,25.82826424,9.279999733
2018-11-19 00:00:00-05:00,51.67333984,99.60689545,32.47857666,63.43612671,46.29404449,23.56466675,25.79445648,9.06000042
2018-11-20 00:00:00-05:00,50.23237991,96.83771515,31.8277359,61.6344223,46.46444702,23.16600037,25.39723015,8.909999847
2018-11-21 00:00:00-05:00,51.63982391,98.06383514,32.75637817,62.10687256,45.51381683,22.54599953,25.26200104,9.180000305
2018-11-22 00:00:00-05:00,51.63982391,98.06383514,32.75637817,62.10687256,45.51381683,22.54599953,25.26200104,9.180000305
2018-11-23 00:00:00-05:00,49.41137314,94.75250244,31.66105461,60.44929123,45.6124649,21.72200012,25.32115936,9.220000267
2018-11-24 00:00:00-05:00,49.41137314,94.75250244,31.66105461,60.44929123,45.6124649,21.72200012,25.32115936,9.220000267
2018-11-25 00:00:00-05:00,49.41137314,94.75250244,31.66105461,60.44929123,45.6124649,21.72200012,25.32115936,9.220000267
2018-11-26 00:00:00-05:00,50.55910873,95.90354156,32.16902924,61.64243317,45.82770157,23.06666756,25.73529625,10.64999962
2018-11-27 00:00:00-05:00,50.05645752,96.09538269,32.00234985,61.69848251,46.40167236,22.9279995,25.81980896,11.47000027
2018-11-28 00:00:00-05:00,50.86908722,98.53926849,32.41508484,62.81955338,46.240242,23.19133377,26.03109932,12.01000023
2018-11-29 00:00:00-05:00,50.76854324,99.13146973,32.12934113,63.30800629,46.21333694,22.74466705,25.49864769,11.72999954
2018-11-30 00:00:00-05:00,50.60100174,99.20653534,32.02615738,63.66033936,47.03842545,23.36533356,25.3380661,11.56999969
2018-12-01 00:00:00-05:00,50.60100174,99.20653534,32.02615738,63.66033936,47.03842545,23.36533356,25.3380661,11.56999969
2018-12-02 00:00:00-05:00,50.60100174,99.20653534,32.02615738,63.66033936,47.03842545,23.36533356,25.3380661,11.56999969
2018-12-03 00:00:00-05:00,51.80738068,100.6495132,32.69287491,65.03765869,47.47784805,23.89933205,25.49864769,11.96000004
2018-12-04 00:00:00-05:00,50.84395218,97.78858948,32.50239182,63.60429764,47.37920761,23.97999954,24.95774269,11.36999989
2018-12-05 00:00:00-05:00,50.84395218,97.78858948,32.50239182,63.60429764,47.37920761,23.97999954,24.95774269,11.36999989
2018-12-06 00:00:00-05:00,49.58730698,96.67925262,31.42294121,62.77151871,47.72000122,24.20400047,25.41413116,11.80000019
2018-12-07 00:00:00-05:00,49.68783951,96.32892609,31.35944557,62.17092896,47.70205688,23.86466789,25.31271362,11.78999996
2018-12-08 00:00:00-05:00,49.68783951,96.32892609,31.35944557,62.17092896,47.70205688,23.86466789,25.31271362,11.78999996
2018-12-09 00:00:00-05:00,49.68783951,96.32892609,31.35944557,62.17092896,47.70205688,23.86466789,25.31271362,11.78999996
2018-12-10 00:00:00-05:00,49.30246735,95.87018585,31.24833107,61.29010773,47.94420624,24.34333229,25.4732914,12.01000023
2018-12-11 00:00:00-05:00,49.00086212,96.31226349,31.01815987,61.40220261,47.99801254,24.45066643,25.62542343,12.18999958
2018-12-12 00:00:00-05:00,49.41137314,96.43735504,30.99433708,60.873703,47.47784805,24.44000053,26.22549438,12.36999989
2018-12-13 00:00:00-05:00,49.62081909,96.70427704,31.18483162,61.64243317,48.1415062,25.11933327,26.91007233,12.63000011
2018-12-14 00:00:00-05:00,48.78305817,94.94434357,30.68479156,60.52136612,47.65722275,24.38066673,26.75794411,11.36999989
2018-12-15 00:00:00-05:00,48.78305817,94.94434357,30.68479156,60.52136612,47.65722275,24.38066673,26.75794411,11.36999989
2018-12-16 00:00:00-05:00,48.78305817,94.94434357,30.68479156,60.52136612,47.65722275,24.38066673,26.75794411,11.36999989
2018-12-17 00:00:00-05:00,48.34741211,93.79329681,30.48636627,59.28820419,46.39269638,23.22800064,27.12981606,11.14999962
2018-12-18 00:00:00-05:00,47.76098633,91.53291321,30.01807976,57.65464783,46.17746735,22.46866608,26.83400726,11.05000019
2018-12-19 00:00:00-05:00,47.66882706,89.93982697,29.88314438,56.67772293,45.66627121,22.19799995,26.94388008,10.68000031
2018-12-20 00:00:00-05:00,47.27507401,87.56264496,29.57359695,54.95610428,46.06984329,21.0253334,27.04530144,10.26000023
2018-12-21 00:00:00-05:00,47.48451996,86.9203949,29.89901733,54.5477066,45.64834213,21.31800079,26.36917114,9.590000153
2018-12-22 00:00:00-05:00,47.48451996,86.9203949,29.89901733,54.5477066,45.64834213,21.31800079,26.36917114,9.590000153
2018-12-23 00:00:00-05:00,47.48451996,86.9203949,29.89901733,54.5477066,45.64834213,21.31800079,26.36917114,9.590000153
2018-12-24 00:00:00-05:00,46.46244049,84.2346344,29.08943939,52.45772552,43.58563995,19.69266701,26.79175186,9.5
2018-12-25 00:00:00-05:00,46.46244049,84.2346344,29.08943939,52.45772552,43.58563995,19.69266701,26.79175186,9.5
2018-12-26 00:00:00-05:00,48.33903122,89.57280731,30.2085762,54.96409607,44.44660187,21.7393322,27.1213665,10.15999985
2018-12-27 00:00:00-05:00,48.42281342,91.18260193,29.94664383,55.20433807,44.82616425,21.07533264,26.74949074,9.949999809
2018-12-28 00:00:00-05:00,48.68252182,90.62376404,30.26412964,54.58773804,44.50985718,22.25799942,26.73258972,9.829999924
2018-12-29 00:00:00-05:00,48.68252182,90.62376404,30.26412964,54.58773804,44.50985718,22.25799942,26.73258972,9.829999924
2018-12-30 00:00:00-05:00,48.68252182,90.62376404,30.26412964,54.58773804,44.50985718,22.25799942,26.73258972,9.829999924
2018-12-31 00:00:00-05:00,48.81655121,90.74053955,30.09744263,54.60377121,44.52793503,22.18666649,27.1213665,9.890000343
2019-01-01 00:00:00-05:00,48.81655121,90.74053955,30.09744263,54.60377121,44.52793503,22.18666649,27.1213665,9.890000343
2019-01-02 00:00:00-05:00,49.71296692,92.32531738,30.62922859,55.80489349,43.57899475,20.67466736,26.91007233,10.18999958
2019-01-03 00:00:00-05:00,49.60406494,90.55704498,30.80385017,54.9480896,43.40728378,20.02400017,27.04530144,10.10000038
2019-01-04 00:00:00-05:00,50.7266655,92.43374634,31.77217293,56.97400665,43.83203888,21.17933273,27.37491608,10.93000031
2019-01-05 00:00:00-05:00,50.7266655,92.43374634,31.77217293,56.97400665,43.83203888,21.17933273,27.37491608,10.93000031
2019-01-06 00:00:00-05:00,50.7266655,92.43374634,31.77217293,56.97400665,43.83203888,21.17933273,27.37491608,10.93000031
2019-01-07 00:00:00-05:00,50.79368973,93.63480377,31.87535095,57.27029037,43.64225006,22.3306675,27.64536858,11.39999962
2019-01-08 00:00:00-05:00,50.48371124,93.22611237,31.77217293,57.68668365,44.14834976,22.35666656,27.37491608,11.47000027
2019-01-09 00:00:00-05:00,51.0701561,94.47724915,32.03409576,57.99097443,43.79589081,22.56866646,27.32224083,11.75
2019-01-10 00:00:00-05:00,51.30472565,94.627388,32.30396652,57.69469833,44.52793503,22.99799919,27.54675865,12.53999996
2019-01-11 00:00:00-05:00,50.71829224,93.86837769,31.93885422,57.43044281,44.54599762,23.15066719,27.39132118,12.31999969
2019-01-12 00:00:00-05:00,50.71829224,93.86837769,31.93885422,57.43044281,44.54599762,23.15066719,27.39132118,12.31999969
2019-01-13 00:00:00-05:00,50.71829224,93.86837769,31.93885422,57.43044281,44.54599762,23.15066719,27.39132118,12.31999969
2019-01-14 00:00:00-05:00,50.60938263,93.18442535,32.08171844,57.35836792,44.22065735,22.29333305,27.32224083,12.31000042
2019-01-15 00:00:00-05:00,50.61776352,93.51806641,31.93885422,57.39039993,45.08826447,22.96199989,27.32224083,12.31999969
2019-01-16 00:00:00-05:00,50.29103088,92.91751862,31.84360695,57.36637115,45.41360474,23.06999969,27.27906227,12.61999989
2019-01-17 00:00:00-05:00,50.41669846,93.38459015,31.85155296,57.75875092,45.81126022,23.15399933,27.45176888,12.97000027
2019-01-18 00:00:00-05:00,51.16230392,95.39476013,32.35157776,58.44741058,45.82030869,20.15066719,27.78854942,12.69999981
2019-01-19 00:00:00-05:00,51.16230392,95.39476013,32.35157776,58.44741058,45.82030869,20.15066719,27.78854942,12.69999981
2019-01-20 00:00:00-05:00,51.16230392,95.39476013,32.35157776,58.44741058,45.82030869,20.15066719,27.78854942,12.69999981
2019-01-21 00:00:00-05:00,51.16230392,95.39476013,32.35157776,58.44741058,45.82030869,20.15066719,27.78854942,12.69999981
2019-01-22 00:00:00-05:00,49.9475441,93.70155334,31.81185913,57.56657028,45.77511215,19.9279995,27.57266808,12.17000008
2019-01-23 00:00:00-05:00,49.3527298,92.90917206,31.84360695,57.09412766,46.20890427,19.17266655,27.84036446,12.56999969
2019-01-24 00:00:00-05:00,49.29409027,94.6774292,31.83567619,57.17419052,46.44388962,19.43400002,27.96988869,13.56000042
2019-01-25 00:00:00-05:00,49.57054901,94.43553925,31.83567619,57.43044281,45.67569351,19.80266762,27.82309151,15.23999977
2019-01-26 00:00:00-05:00,49.57054901,94.43553925,31.83567619,57.43044281,45.67569351,19.80266762,27.82309151,15.23999977
2019-01-27 00:00:00-05:00,49.57054901,94.43553925,31.83567619,57.43044281,45.67569351,19.80266762,27.82309151,15.23999977
2019-01-28 00:00:00-05:00,49.10140228,93.55975342,31.40706825,57.0460701,45.59435654,19.75866699,28.02170372,15.76000023
2019-01-29 00:00:00-05:00,49.29409027,93.27617645,31.90710258,57.26228714,45.76607895,19.8306675,28.17714119,15.26000023
2019-01-30 00:00:00-05:00,49.89728165,94.26039124,32.28014755,57.88686752,46.01911545,20.58466721,28.27213097,15.89000034
2019-01-31 00:00:00-05:00,51.71522522,95.62828827,32.63731384,58.67962265,47.32052612,20.46800041,28.62617874,16.65999985
2019-02-01 00:00:00-05:00,52.64514923,98.73110199,32.81193924,60.79362488,47.12169647,20.81399918,28.38438988,15.14999962
2019-02-02 00:00:00-05:00,52.64514923,98.73110199,32.81193924,60.79362488,47.12169647,20.81399918,28.38438988,15.14999962
2019-02-03 00:00:00-05:00,52.64514923,98.73110199,32.81193924,60.79362488,47.12169647,20.81399918,28.38438988,15.14999962
2019-02-04 00:00:00-05:00,53.12268066,99.87380981,32.85161591,59.91280746,47.33860779,20.85933304,28.50527763,16.04999924
2019-02-05 00:00:00-05:00,53.34887695,99.65694427,33.98662567,60.52937698,47.35668564,21.42333221,28.63481331,15.85000038
2019-02-06 00:00:00-05:00,53.48291779,99.15650177,34.16123962,60.26512527,47.38379288,21.14800072,28.64344406,16.60000038
2019-02-07 00:00:00-05:00,52.64514923,98.61434174,33.8913765,59.8006897,48.01642227,20.50066757,28.48801422,15.63000011
2019-02-08 00:00:00-05:00,52.6954155,98.0721817,33.72469711,59.89783859,48.33272934,20.38666725,28.23758888,15.69999981
2019-02-09 00:00:00-05:00,52.6954155,98.0721817,33.72469711,59.89783859,48.33272934,20.38666725,28.23758888,15.69999981
2019-02-10 00:00:00-05:00,52.6954155,98.0721817,33.72469711,59.89783859,48.33272934,20.38666725,28.23758888,15.69999981
2019-02-11 00:00:00-05:00,52.33517456,97.54668427,33.50246048,59.99499893,48.41407013,20.8560009,28.13396454,16.20000076
